"","web_url","snippet","print_page","source","pub_date","document_type","new_desk","type_of_material","X_id","word_count","score","uri","section_name","headline.main","headline.kicker","headline.content_kicker","headline.print_headline","headline.name","headline.seo","headline.sub","byline.original","byline.organization"
"1","https://www.nytimes.com/2018/03/21/technology/users-abandon-facebook.html","Patrons of the social network are deleting their profiles in protest over reports that the company allowed a political data firm to harvest private information.","1","The New York Times","2018-03-21T21:51:50+0000","article","Business","News","5ab2d3f947de81a901214d53",1135,0.73243994,"nyt://article/2199861f-b7cb-5e72-9a21-1f150afca015",NA,"For Many Facebook Users, a ‘Last Straw’ That Led Them to Quit",NA,NA,"Desertions In Wake Of Missteps By Facebook",NA,NA,NA,"By TIFFANY HSU",NA
"2","https://www.nytimes.com/2018/03/26/opinion/facebook-privacy-ftc.html","The social media network’s privacy practices are being investigated by the Federal Trade Commission.",NA,"The New York Times","2018-03-26T21:36:12+0000","article","OpEd","Op-Ed","5ab967d047de81a9012178b3",17,0.73029864,"nyt://article/f2bd603e-1792-5a8c-91cd-18794dbb45e4",NA,"Facebook, No One Likes Oversharing","Op-Ed Columnist","Op-Ed Columnist","Facebook, No One Likes Oversharing",NA,NA,NA,"By PATRICK CHAPPATTE",NA
"3","https://www.nytimes.com/2018/03/27/us/cambridge-analytica-palantir.html","Cambridge Analytica was aided by an employee at Palantir, a contractor to the Pentagon. Palantir is owned by Peter Thiel, a wealthy Trump supporter and board member at Facebook.","1","The New York Times","2018-03-28T01:20:52+0000","article","Investigative","News","5abaedf847de81a9012184b2",1091,0.7166537,"nyt://article/01ab8456-1a89-5511-8474-597b54afdb55",NA,"Spy Contractor’s Idea Helped Cambridge Analytica Harvest Facebook Data",NA,NA,"Spy Contractor’s Idea Helped A Firm Harvest Facebook Data",NA,NA,NA,"By NICHOLAS CONFESSORE and MATTHEW ROSENBERG",NA
"4","https://www.nytimes.com/2018/03/23/us/politics/bolton-cambridge-analyticas-facebook-data.html","The political action committee founded by John Bolton hired Cambridge Analytica specifically to develop psychological profiles of voters — and it knew the firm was using Facebook data.","1","The New York Times","2018-03-23T13:27:10+0000","article","Washington","News","5ab500b247de81a90121600b",1125,0.703373,"nyt://article/a7a39cd8-4f61-544e-9a8c-ecc8ecb43e5f","Politics","Bolton Was Early Beneficiary of Cambridge Analytica’s Facebook Data",NA,NA,"Bolton’s PAC Reaped Harvest of Facebook Data to Target Voters",NA,NA,NA,"By MATTHEW ROSENBERG",NA
"5","https://www.nytimes.com/2018/03/21/technology/brian-acton-facebook-critic.html","Brian Acton, one of the creators of WhatsApp, sold his company to the internet giant for $19 billion. Now he’s telling people to “#deletefacebook.”","6","The New York Times","2018-03-21T23:21:31+0000","article","Business","News","5ab2e90047de81a901214e3d",729,0.6895392,"nyt://article/0692d1d5-d92b-5a46-9108-1cd7cb27f81a",NA,"Facebook Made Him a Billionaire. Now He’s a Critic.",NA,NA,"Silicon Valley Critics Include Entrepreneur Facebook Made Rich",NA,NA,NA,"By NELLIE BOWLES",NA
"6","https://www.nytimes.com/2018/03/27/opinion/zuckerberg-facebook-digital-bullies.html","Amazing technology that gives everyone a voice can also breed isolation and empower bullies.","23","The New York Times","2018-03-28T00:34:04+0000","article","OpEd","Op-Ed","5abae2fe47de81a901218474",1308,0.63308316,"nyt://article/3630e796-ef42-5215-a7a0-a95a21754ccc",NA,"How Mark Zuckerberg Can Save Facebook — and Us","Op-Ed Columnist","Op-Ed Columnist","Facebook’s Problem — And Ours",NA,NA,NA,"By THOMAS L. FRIEDMAN",NA
"7","https://www.nytimes.com/2018/03/24/technology/timeline-facebook-and-google-under-regulators-glare.html","In 2011, the F.T.C. first required a company to create a comprehensive data privacy program for consumers. Europe will soon take another big step.","26","The New York Times","2018-03-24T17:23:44+0000","article","Business","News","5ab689a347de81a9012169fe",665,0.5807473,"nyt://article/85beae2a-1db4-5767-b448-115430c36221",NA,"Timeline: Facebook and Google Under Regulators’ Glare",NA,NA,"Feeling Regulators’ Glare  On Both Sides of the Atlantic",NA,NA,NA,"By NATASHA SINGER",NA
"8","https://www.nytimes.com/aponline/2018/03/27/us/ap-us-facebook-lawsuit.html","Fair housing advocates sued Facebook Tuesday, saying it lets landlords and real estate brokers target advertising to discriminate against women, those with disabilities and families with children.",NA,"AP","2018-03-27T18:45:06+0000","article","None","News","5aba913547de81a90121813c",468,0.55338967,"nyt://article/b60a3b18-cd0e-5aaa-999a-023e32c80374",NA,"Facebook Sued by Housing Advocates Alleging Discrimination",NA,NA,"Facebook Sued by Housing Advocates Alleging Discrimination",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"9","https://www.nytimes.com/2018/03/24/technology/google-facebook-data-privacy.html","Internet companies were built on a model in which people gave up their information for free services. Now, that idea is under siege.","1","The New York Times","2018-03-24T17:20:43+0000","article","Business","News","5ab688ef47de81a9012169fa",1525,0.5469724,"nyt://article/e25546cf-f217-5594-8af2-bc94f7439b09",NA,"How Calls for Privacy May Upend Business for Facebook and Google",NA,NA,"Call for Privacy Hands a Crisis To Tech Giants",NA,NA,NA,"By DAVID STREITFELD, NATASHA SINGER and STEVEN ERLANGER",NA
"10","https://www.nytimes.com/aponline/2018/03/25/technology/ap-us-tec-facebook-data-collection-ads.html","Facebook's CEO apologized for the Cambridge Analytica scandal with ads in multiple U.S. and British newspapers Sunday, saying the social media platform doesn't deserve to hold personal information if it can't protect it.",NA,"AP","2018-03-25T17:50:54+0000","article","None","News","5ab7e18147de81a901216f01",307,0.54404485,"nyt://article/353629d3-d6d7-58c7-8f05-3a3f99e80232",NA,"Facebook Ads Apologize for Cambridge Analytica Scandal",NA,NA,"Facebook Ads Apologize for Cambridge Analytica Scandal",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"11","https://www.nytimes.com/reuters/2018/03/26/business/26reuters-facebook-cambridge-analytica-germany-minister.html","Companies like Facebook must face stricter regulation and tougher penalties meted out by better equipped data-protection authorities, Germany's justice minister said on Monday after a meeting with senior executives from the company.",NA,"Reuters","2018-03-26T16:16:50+0000","article","None","News","5ab91cf647de81a9012175e6",119,0.5330771,"nyt://article/6e88862e-4a23-59d0-a4f4-3737e73f9ead",NA,"Facebook Must Face Stricter Regulation: German Minister",NA,NA,"Facebook Must Face Stricter Regulation: German Minister",NA,NA,NA,"By REUTERS","REUTERS"
"12","https://www.nytimes.com/2018/03/26/briefing/russia-stormy-daniels-facebook.html","Here’s what you need to know to start your day.",NA,"The New York Times","2018-03-26T19:01:12+0000","article","NYTNow","briefing","5ab9437d47de81a901217790",1276,0.53114873,"nyt://article/53c44963-365b-5b53-a76a-ede740f9a4b6",NA,"Russia, Stormy Daniels, Facebook: Your Tuesday Briefing","Asia and Australia Edition","Asia and Australia Edition","",NA,NA,NA,"By PENN BULLOCK and CHARLES McDERMID",NA
"13","https://www.nytimes.com/reuters/2018/03/22/business/22reuters-facebook-cambridgeanalytica-israel.html","Israel is investigating Facebook Inc. over possible infringement of its citizens' privacy following reports that British consultancy Cambridge Analytica improperly accessed users' information, the Justice Ministry said on Thursday.",NA,"Reuters","2018-03-22T14:18:46+0000","article","None","News","5ab3bb4a47de81a901215424",204,0.53022546,"nyt://article/baf11ca1-dee4-5121-90ee-3c5ca1b9855e",NA,"Israel Investigating Facebook Over Privacy Concerns",NA,NA,"Israel Investigating Facebook Over Privacy Concerns",NA,NA,NA,"By REUTERS","REUTERS"
"14","https://www.nytimes.com/aponline/2018/03/23/us/ap-us-facebook-states.html","Oregon's attorney general says she is reviewing whether to launch an investigation of Facebook, including whether it violated a state law that protects online customers' private information.",NA,"AP","2018-03-23T19:03:10+0000","article","None","News","5ab54f7147de81a90121643e",673,0.5295487,"nyt://article/32651478-8b84-5bdb-a92c-77feec804317",NA,"Oregon Attorney General Considers Investigating Facebook",NA,NA,"Oregon Attorney General Considers Investigating Facebook",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"15","https://www.nytimes.com/reuters/2018/03/22/business/22reuters-facebook-cambridge-analytica-kogan.html","A U.S. Senate subcommittee on Thursday sought information from a Cambridge University researcher about how the personal data of 50 million Facebook users landed in the hands of a political consulting firm that worked for U.S. President Donald Trum...",NA,"Reuters","2018-03-22T17:48:49+0000","article","None","News","5ab3ec8547de81a9012156f9",85,0.5267561,"nyt://article/d8251aa0-9277-52ac-9e8b-b35edfd36dfd",NA,"Senate Subcommittee Seeks Information on Facebook Data",NA,NA,"Senate Subcommittee Seeks Information on Facebook Data",NA,NA,NA,"By REUTERS","REUTERS"
"16","https://www.nytimes.com/2018/03/22/briefing/facebook-texas-china.html","Here’s what you need to know to start your day.",NA,"The New York Times","2018-03-22T09:36:29+0000","article","NYTNow","briefing","5ab3792047de81a9012151cc",1339,0.52424145,"nyt://article/ab1207ba-6cde-5854-a0a0-c80b6d5179a2",NA,"Facebook, Texas, China: Your Thursday Briefing",NA,NA,"",NA,NA,NA,"By CHRIS STANFORD",NA
"17","https://www.nytimes.com/2018/03/27/briefing/expulsions-france-facebook.html","Here’s what you need to know to start your day.",NA,"The New York Times","2018-03-27T04:07:39+0000","article","NYTNow","briefing","5ab9c38f47de81a901217ae6",1343,0.52014685,"nyt://article/1290f8e9-a852-5bc3-974f-3c7aaeb6d198",NA,"Expulsions, France, Facebook: Your Tuesday Briefing","Europe Edition","Europe Edition","",NA,NA,NA,"By DAN LEVIN",NA
"18","https://www.nytimes.com/2018/03/23/briefing/trade-war-facebook-strikes.html","Here’s what you need to know to start your day.",NA,"The New York Times","2018-03-23T04:11:34+0000","article","NYTNow","briefing","5ab47e7a47de81a901215c41",1240,0.51946867,"nyt://article/db0150f2-c622-594c-8dfd-6f928208ca91",NA,"Tariffs, Strikes, Facebook: Your Friday Briefing","Europe Edition","Europe Edition","",NA,NA,NA,"By DAN LEVIN",NA
"19","https://www.nytimes.com/2018/03/22/briefing/tariffs-facebook-joe-biden.html","Here’s what you need to know to start your day.",NA,"The New York Times","2018-03-22T18:54:29+0000","article","NYTNow","briefing","5ab3fbea47de81a90121578a",1373,0.51807684,"nyt://article/c363591e-f699-55c2-bb3f-6fe5ad5d7c16",NA,"Tariffs, Facebook, Joe Biden: Your Friday Briefing","Asia and Australia Edition","Asia and Australia Edition","",NA,NA,NA,"By CHARLES McDERMID",NA
"20","https://www.nytimes.com/2018/03/22/briefing/russia-facebook-trains.html","Here’s what you need to know to start your day.",NA,"The New York Times","2018-03-22T04:43:44+0000","article","NYTNow","briefing","5ab3348447de81a90121506e",1240,0.5159596,"nyt://article/cde572ce-fd3c-591a-bdb9-255450482942",NA,"Russia, Facebook, Trains: Your Thursday Briefing","Europe Edition","Europe Edition","",NA,NA,NA,"By DAN LEVIN",NA
"21","https://www.nytimes.com/2018/03/21/us/california-today-facebook-data-privacy.html","Wednesday: The tech giant’s latest controversy, California is exporting its housing problems, and a severe storm approaches SoCal.",NA,"The New York Times","2018-03-21T11:33:26+0000","article","National","briefing","5ab2430a47de81a901214296",1004,0.5127665,"nyt://article/d6943893-893b-5954-a014-62504b984cdf",NA,"California Today: Facebook Under Fire, Yet Again","California Today","California Today","",NA,NA,NA,"By PUI-WING TAM and JOSE A. DEL REAL",NA
"22","https://www.nytimes.com/reuters/2018/03/27/business/27reuters-facebook-cambridge-analytica-ftc.html","The leading U.S. consumer protection regulator and attorneys representing 37 states stepped up pressure on Facebook Inc on Monday to explain how the social network allowed data of 50 million users get into the hands of a political consultancy.",NA,"Reuters","2018-03-27T13:44:56+0000","article","None","News","5aba4add47de81a901217e0a",788,0.4724312,"nyt://article/db877b69-5eb1-538f-b6a6-5af1129461e6",NA,"U.S. Regulator, State Attorneys Look for Answers From Facebook",NA,NA,"U.S. Regulator, State Attorneys Look for Answers From Facebook",NA,NA,NA,"By REUTERS","REUTERS"
"23","https://www.nytimes.com/aponline/2018/03/28/technology/ap-us-tec-facebook-privacy-scandal-the-latest.html","The Latest on Facebook's burgeoning privacy scandal (all times local):",NA,"AP","2018-03-28T15:33:08+0000","article","None","News","5abbb5b647de81a901218abb",490,0.46496564,"nyt://article/1c24cfc3-e2ff-5643-a478-c77739a3c1bf",NA,"The Latest: Facebook Ending Ad Targeting Using Outside Data",NA,NA,"The Latest: Facebook Ending Ad Targeting Using Outside Data",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"24","https://www.nytimes.com/reuters/2018/03/28/business/28reuters-facebook-data-history.html","Three users of the Facebook Messenger app sued Facebook on Tuesday, saying the social network violated their privacy by collecting logs of their phone calls and text messages, in the latest legal challenge facing the company. ",NA,"Reuters","2018-03-28T06:42:06+0000","article","None","News","5abb394147de81a90121866f",180,0.46481574,"nyt://article/bd7c6abc-052e-54bc-bd2e-2217b56a5b18",NA,"Three Facebook Users Sue Over Collection of Call, Text History",NA,NA,"Three Facebook Users Sue Over Collection of Call, Text History",NA,NA,NA,"By REUTERS","REUTERS"
"25","https://www.nytimes.com/aponline/2018/03/26/technology/ap-tec-facebook-cambridge-analytica.html","U.S. regulators and state attorneys general are increasing pressure on Facebook as they probe whether the company's data-collection practices have hurt the people who use its services.",NA,"AP","2018-03-26T16:02:03+0000","article","None","News","5ab9197d47de81a9012175cb",722,0.463218,"nyt://article/da9d4d90-bb3c-5e01-b354-af3f46114867",NA,"FTC, States Increase Pressure on Facebook on Privacy",NA,NA,"FTC, States Increase Pressure on Facebook on Privacy",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"26","https://www.nytimes.com/reuters/2018/03/26/business/26reuters-facebook-cambridge-analytica.html","The leading U.S. consumer protection regulator and attorneys representing 37 states stepped up pressure on Facebook Inc on Monday to explain how the social network allowed data of 50 million users get into the hands of a political consultancy.",NA,"Reuters","2018-03-26T15:16:55+0000","article","None","News","5ab90eea47de81a90121756c",795,0.4616242,"nyt://article/36b17903-d7d6-5c24-afee-cdad9cba6366",NA,"U.S. Regulator, State Attorneys Look for Answers From Facebook",NA,NA,"U.S. Regulator, State Attorneys Look for Answers From Facebook",NA,NA,NA,"By REUTERS","REUTERS"
"27","https://www.nytimes.com/reuters/2018/03/26/business/26reuters-facebook-cambridge-analytica-ftc.html","The leading U.S. consumer protection regulator and attorneys representing 37 states stepped up pressure on Facebook Inc on Monday to explain how the social network allowed data of 50 million users get into the hands of a political consultancy.",NA,"Reuters","2018-03-26T14:59:01+0000","article","None","News","5ab90ab847de81a90121754e",793,0.46158442,"nyt://article/596c1504-0012-5cb2-b47c-56681aeef170",NA,"U.S. Regulator, State Attorneys Look for Answers From Facebook",NA,NA,"U.S. Regulator, State Attorneys Look for Answers From Facebook",NA,NA,NA,"By REUTERS","REUTERS"
"28","https://www.nytimes.com/reuters/2018/03/25/business/25reuters-facebook-data-history.html","Facebook Inc, responding to reports in some technology industry media that it has been logging users' call and text history without their permission, said in a statement on Sunday that the function ""has always been opt-in only.""",NA,"Reuters","2018-03-25T21:23:45+0000","article","None","News","5ab8136647de81a901217000",330,0.4612222,"nyt://article/842041b8-6c6a-5e7f-b907-0763f63a759f",NA,"Facebook: Call, Text History Logging Requires Users' Permission",NA,NA,"Facebook: Call, Text History Logging Requires Users' Permission",NA,NA,NA,"By REUTERS","REUTERS"
"29","https://www.nytimes.com/reuters/2018/03/28/business/28reuters-facebook-cambridge-analytica-privacy.html","Facebook Inc is giving users more control over their privacy by making data management easier and redesigning the settings menu, the company said on Wednesday, in the wake of a scandal over a breach that exposed the personal information of million...",NA,"Reuters","2018-03-28T11:08:56+0000","article","None","News","5abb77cc47de81a901218840",286,0.46005404,"nyt://article/4e21fbf8-20c4-5443-af56-e767a1865462",NA,"Facebook to Give Users More Control Over Personal Information",NA,NA,"Facebook to Give Users More Control Over Personal Information",NA,NA,NA,"By REUTERS","REUTERS"
"30","https://www.nytimes.com/reuters/2018/03/27/business/27reuters-facebook-data-history.html","Three users of the Facebook Messenger app sued Facebook on Tuesday, saying the social network violated their privacy by collecting logs of their phone calls and text messages, in the latest legal challenge facing the company. ",NA,"Reuters","2018-03-28T00:35:59+0000","article","None","News","5abae37247de81a901218477",180,0.45975095,"nyt://article/717a4ad2-b66f-5a36-94c8-2bd5b0dfdda8",NA,"Three Facebook Users Sue Over Collection of Call, Text History",NA,NA,"Three Facebook Users Sue Over Collection of Call, Text History",NA,NA,NA,"By REUTERS","REUTERS"
"31","https://www.nytimes.com/reuters/2018/03/26/business/26reuters-facebook-cambridge-analytica-eu-letter.html","The European Commission pressed Facebook on Monday over whether EU citizens' data were among those improperly harvested by a British political consultancy, after the U.S. regulator said it was investigating the firm's privacy practices.",NA,"Reuters","2018-03-26T17:16:52+0000","article","None","News","5ab92b0847de81a901217692",445,0.45961586,"nyt://article/1706385c-12a2-5ff6-a279-33f697af1ab4",NA,"EU Presses Facebook on Sharing of User Data",NA,NA,"EU Presses Facebook on Sharing of User Data",NA,NA,NA,"By REUTERS","REUTERS"
"32","https://www.nytimes.com/reuters/2018/03/28/business/28reuters-facebook-cambridge-analytica-privacy.html","Facebook Inc is giving users more control over their privacy by making data management easier and redesigning the settings menu, the company said on Wednesday, in the wake of a scandal over a breach that exposed the personal information of million...",NA,"Reuters","2018-03-28T11:08:56+0000","article","None","News","5abb77cc47de81a901218840",286,0.4591833,"nyt://article/4e21fbf8-20c4-5443-af56-e767a1865462",NA,"Facebook to Give Users More Control Over Personal Information",NA,NA,"Facebook to Give Users More Control Over Personal Information",NA,NA,NA,"By REUTERS","REUTERS"
"33","https://www.nytimes.com/aponline/2018/03/24/us/ap-us-facebook-public-trust.html","It's a scandal of privacy, politics and an essential ingredient of business success &#8212; public trust.",NA,"AP","2018-03-24T14:02:50+0000","article","None","News","5ab65a8c47de81a90121691f",847,0.4586218,"nyt://article/497c5347-e3ce-51d2-82d3-0e9425c56f40",NA,"Can Facebook Restore Public Trust After Privacy Scandal?",NA,NA,"Can Facebook Restore Public Trust After Privacy Scandal?",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"34","https://www.nytimes.com/aponline/2018/03/22/technology/ap-us-tec-deleting-facebook.html","Fed up with Facebook? You're not alone. A growing number of people are deleting it, or at least wrestling with whether they should, in light of its latest privacy debacle &#8212; allegations that a Trump-linked data-mining firm stole information o...",NA,"AP","2018-03-22T15:33:07+0000","article","None","News","5ab3ccb747de81a901215510",789,0.45856425,"nyt://article/aa43ebc9-0e87-5eb1-b7ac-d320f387c9db",NA,"Fed Up With Facebook? Here's How to Break It Off",NA,NA,"Fed Up With Facebook? Here's How to Break It Off",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"35","https://www.nytimes.com/aponline/2018/03/28/us/ap-us-facebook-messenger-lawsuit.html","Three Facebook Messenger app users have filed a lawsuit claiming the social network violated their privacy by collecting logs of their phone calls and text messages.",NA,"AP","2018-03-28T10:57:07+0000","article","None","News","5abb750547de81a901218823",126,0.45817763,"nyt://article/942a402a-8ceb-5a44-bd07-42404eb00c6e",NA,"3 Facebook Messenger App Users File Lawsuit Over Privacy",NA,NA,"3 Facebook Messenger App Users File Lawsuit Over Privacy",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"36","https://www.nytimes.com/aponline/2018/03/25/technology/ap-us-tec-facebook-data-collection-android.html","On the same day Facebook bought ads in U.S. and British newspapers to apologize for the Cambridge Analytica scandal, the social media site faced new questions about collecting phone numbers and text messages from Android devices.",NA,"AP","2018-03-25T23:08:55+0000","article","None","News","5ab82c0a47de81a901217058",535,0.4581341,"nyt://article/999de310-465c-5f2e-bcc1-63ba6799d1c0",NA,"Facebook Faces Scrutiny for Pulling Android Call, Text Data",NA,NA,"Facebook Faces Scrutiny for Pulling Android Call, Text Data",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"37","https://www.nytimes.com/reuters/2018/03/26/business/26reuters-facebook-cambridge-analytica-pep-boys.html","U.S. auto parts retailer Pep Boys said on Monday it is suspending all advertising on Facebook Inc following concerns of data privacy, joining internet company Mozilla Corp in pulling ads from the social networking site. ",NA,"Reuters","2018-03-26T13:23:47+0000","article","None","News","5ab8f46647de81a90121746c",144,0.4577901,"nyt://article/ca0f8e09-72ec-52d0-b53b-887ce6f1a4f0",NA,"Pep Boys Suspends Facebook Ads After Data Security Breach",NA,NA,"Pep Boys Suspends Facebook Ads After Data Security Breach",NA,NA,NA,"By REUTERS","REUTERS"
"38","https://www.nytimes.com/reuters/2018/03/26/business/26reuters-facebook-media.html","Facebook Inc said on Monday it would expand its local news push beyond the United States to provide users with more stories from local sources covering their current cities and other cities of interest.",NA,"Reuters","2018-03-26T12:02:45+0000","article","None","News","5ab8e16a47de81a9012173b1",124,0.45761156,"nyt://article/4e6fd94b-93a0-50aa-9591-2ccd077ed358",NA,"Facebook to Expand Its Local News Feature Beyond U.S.",NA,NA,"Facebook to Expand Its Local News Feature Beyond U.S.",NA,NA,NA,"By REUTERS","REUTERS"
"39","https://www.nytimes.com/aponline/2018/03/25/technology/ap-us-tec-facebook-data-collection-ads-the-latest.html","The Latest on Facebook's data collection from members (all times local):",NA,"AP","2018-03-25T22:08:54+0000","article","None","News","5ab81df947de81a901217029",315,0.45744854,"nyt://article/9b7389f1-d2b7-54f3-95c1-c06adf09b55c",NA,"The Latest: Facebook Questioned About Scraping Phone Data",NA,NA,"The Latest: Facebook Questioned About Scraping Phone Data",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"40","https://www.nytimes.com/reuters/2018/03/27/business/27reuters-facebook-data-history.html","Three users of the Facebook Messenger app sued Facebook on Tuesday, saying the social network violated their privacy by collecting logs of their phone calls and text messages, in the latest legal challenge facing the company. ",NA,"Reuters","2018-03-28T00:35:59+0000","article","None","News","5abae37247de81a901218477",180,0.45651045,"nyt://article/717a4ad2-b66f-5a36-94c8-2bd5b0dfdda8",NA,"Three Facebook Users Sue Over Collection of Call, Text History",NA,NA,"Three Facebook Users Sue Over Collection of Call, Text History",NA,NA,NA,"By REUTERS","REUTERS"
"41","https://www.nytimes.com/aponline/2018/03/25/technology/ap-us-tec-facebook-data-collection-android.html","On the same day Facebook bought ads in U.S. and British newspapers to apologize for the Cambridge Analytica scandal, the social media site faced new questions about collecting phone numbers and text messages from Android devices.",NA,"AP","2018-03-25T23:08:55+0000","article","None","News","5ab82c0a47de81a901217058",535,0.4556763,"nyt://article/999de310-465c-5f2e-bcc1-63ba6799d1c0",NA,"Facebook Faces Scrutiny for Pulling Android Call, Text Data",NA,NA,"Facebook Faces Scrutiny for Pulling Android Call, Text Data",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"42","https://www.nytimes.com/reuters/2018/03/26/business/26reuters-facebook-cambridge-analytica-pep-boys.html","U.S. auto parts retailer Pep Boys said on Monday it is suspending all advertising on Facebook Inc following concerns of data privacy, joining internet company Mozilla Corp in pulling ads from the social networking site. ",NA,"Reuters","2018-03-26T13:23:47+0000","article","None","News","5ab8f46647de81a90121746c",144,0.4553458,"nyt://article/ca0f8e09-72ec-52d0-b53b-887ce6f1a4f0",NA,"Pep Boys Suspends Facebook Ads After Data Security Breach",NA,NA,"Pep Boys Suspends Facebook Ads After Data Security Breach",NA,NA,NA,"By REUTERS","REUTERS"
"43","https://www.nytimes.com/reuters/2018/03/26/business/26reuters-facebook-media.html","Facebook Inc said on Monday it would expand its local news push beyond the United States to provide users with more stories from local sources covering their current cities and other cities of interest.",NA,"Reuters","2018-03-26T12:02:45+0000","article","None","News","5ab8e16a47de81a9012173b1",124,0.45516822,"nyt://article/4e6fd94b-93a0-50aa-9591-2ccd077ed358",NA,"Facebook to Expand Its Local News Feature Beyond U.S.",NA,NA,"Facebook to Expand Its Local News Feature Beyond U.S.",NA,NA,NA,"By REUTERS","REUTERS"
"44","https://www.nytimes.com/aponline/2018/03/23/us/ap-us-facebook-businesses-balk.html","Mozilla, Tesla and other companies are distancing themselves from Facebook following revelations of a major leak of user data to political consultants associated with the 2016 Trump campaign.",NA,"AP","2018-03-23T21:56:55+0000","article","None","News","5ab5782a47de81a9012165f1",470,0.45516476,"nyt://article/c84d0dac-f6ec-50cd-9b91-4f036e908ea1",NA,"Mozilla, Tesla, Other Businesses Take a Facebook Pause",NA,NA,"Mozilla, Tesla, Other Businesses Take a Facebook Pause",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"45","https://www.nytimes.com/aponline/2018/03/25/technology/ap-us-tec-facebook-data-collection-ads-the-latest.html","The Latest on Facebook's data collection from members (all times local):",NA,"AP","2018-03-25T22:08:54+0000","article","None","News","5ab81df947de81a901217029",315,0.45499727,"nyt://article/9b7389f1-d2b7-54f3-95c1-c06adf09b55c",NA,"The Latest: Facebook Questioned About Scraping Phone Data",NA,NA,"The Latest: Facebook Questioned About Scraping Phone Data",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"46","https://www.nytimes.com/aponline/2018/03/27/us/ap-us-facebook-zuckerbergs-challenge.html","As questions mounted last year about whether Facebook had been exploited to tilt the U.S. presidential election, Mark Zuckerberg's to-do list landed him on a fishing trawler off Alabama's Gulf coast.",NA,"AP","2018-03-27T14:30:01+0000","article","None","News","5aba556d47de81a901217e91",2654,0.4547534,"nyt://article/9bef5693-b1f8-5045-92ff-7828acd3000d",NA,"Is Zuckerberg Willing to Act Boldly to Fix Facebook Crisis?",NA,NA,"Is Zuckerberg Willing to Act Boldly to Fix Facebook Crisis?",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"47","https://www.nytimes.com/aponline/2018/03/26/us/ap-us-facebook-zuckerbergs-challenge.html","As questions mounted last year about whether Facebook had been exploited to tilt the U.S. presidential election, Mark Zuckerberg's to-do list landed him on a fishing trawler off Alabama's Gulf coast.",NA,"AP","2018-03-26T18:23:09+0000","article","None","News","5ab93a8f47de81a901217751",2654,0.4547337,"nyt://article/696bf2ba-d254-541a-b079-b1857c41f0ed",NA,"Is Zuckerberg Willing to Act Boldly to Fix Facebook Crisis?",NA,NA,"Is Zuckerberg Willing to Act Boldly to Fix Facebook Crisis?",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"48","https://www.nytimes.com/aponline/2018/03/28/technology/ap-us-tec-facebook-privacy-scandal-privacy-settings.html","Facebook is giving its privacy tools a makeover as it reels from criticisms over its data practices and faces tighter European regulations in the coming months.",NA,"AP","2018-03-28T11:15:27+0000","article","None","News","5abb795347de81a90121884b",580,0.45441392,"nyt://article/787971e3-689c-559e-a1a0-00bb22edc36b",NA,"Facebook Revamps Privacy Tools as Tighter EU Rules Draw Near",NA,NA,"Facebook Revamps Privacy Tools as Tighter EU Rules Draw Near",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"49","https://www.nytimes.com/reuters/2018/03/28/business/28reuters-facebook-newzealand.html","New Zealand's privacy commissioner joined international criticism against Facebook Inc, saying on Wednesday it has broken the law by declining a citizen access to personal information held on the accounts of other users.",NA,"Reuters","2018-03-28T04:05:58+0000","article","None","News","5abb14a947de81a901218599",351,0.45381734,"nyt://article/30783ea5-331e-52ae-bcd0-e57e402f99c8",NA,"New Zealand Privacy Commissioner Joins Criticism of Facebook Data Handling",NA,NA,"New Zealand Privacy Commissioner Joins Criticism of Facebook Data Handling",NA,NA,NA,"By REUTERS","REUTERS"
